StreamerDataID,policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
,250897,FL,MARION COUNTY,446771.7,446771.7,0,0,446771.7,583133.57,0,0,0,0,29.260654,-82.322403,Residential,Masonry,1
,114325,FL,MARION COUNTY,0,1324370.48,0,0,1324370.48,1266159.1,0,0,0,0,29.18591,-82.21792,Residential,Masonry,1
,679086,FL,MARION COUNTY,0,788687.5,0,0,788687.5,611373.2,0,0,0,0,29.30742,-82.3304,Residential,Masonry,1
,648727,FL,MARION COUNTY,0,1234792.19,0,0,1234792.19,1761900.28,0,0,0,0,29.18821,-82.30232,Residential,Masonry,3
,310294,FL,SUMTER COUNTY,509685.3,509685.3,0,0,509685.3,817679.46,0,0,0,0,28.915932,-82.099098,Residential,Masonry,1
,358232,FL,SUMTER COUNTY,0,386016.89,0,0,386016.89,525334.24,0,0,0,0,28.9277,-82.0463,Residential,Masonry,3
,120899,FL,SUMTER COUNTY,0,1483913.46,0,0,1483913.46,2071434.86,0,0,0,0,28.9277,-82.0463,Residential,Masonry,3
,859830,FL,SUMTER COUNTY,0,605517.49,0,0,605517.49,647753.55,0,0,0,0,28.9277,-82.0463,Residential,Masonry,3
,767120,FL,SUMTER COUNTY,0,422936.38,0,0,422936.38,617114.93,0,0,0,0,28.9277,-82.0463,Residential,Masonry,3
,285099,FL,MARION COUNTY,152100,152100,152100,152100,152100,142536.71,0,0,0,0,29.171869,-81.860069,Residential,Wood,1
,663467,FL,MARION COUNTY,46440,46440,46440,46440,46440,57979.41,0,0,0,0,29.2076,-81.9227,Residential,Wood,1
,874064,FL,MARION COUNTY,0,17568.54,0,0,17568.54,21095.32,0,0,0,0,29.171968,-81.865189,Residential,Wood,1
,277094,FL,MARION COUNTY,266144.4,266144.4,0,0,266144.4,420351.13,0,0,0,0,29.223528,-82.013069,Residential,Wood,1
,206861,FL,MARION COUNTY,159030,159030,0,0,159030,160000.72,0,0,0,0,29.2076,-81.9227,Residential,Wood,4
,304093,FL,MARION COUNTY,0,1141840.55,0,0,1141840.55,1987350.64,0,0,0,0,29.182739,-81.889488,Residential,Masonry,1
,639232,FL,MARION COUNTY,0,385928.6,0,0,385928.6,579770.51,0,0,0,0,29.181604,-81.888222,Residential,Masonry,1
,879582,FL,MARION COUNTY,1153800,1153800,1153800,1153800,1153800,1281110.29,0,57690,0,0,28.96664,-81.97083,Residential,Masonry,3
,913207,FL,MARION COUNTY,328500,328500,328500,328500,328500,387419.76,0,16425,0,0,28.962307,-81.967232,Residential,Wood,1
,481310,FL,MARION COUNTY,3393611.1,3393611.1,0,0,3393611.1,3534785.32,0,0,0,0,28.9985,-82.0207,Commercial,Reinforced Masonry,4
,556087,FL,MARION COUNTY,420802.2,420802.2,0,0,420802.2,350911.16,0,0,0,0,28.98227,-81.98896,Residential,Masonry,3
,900996,FL,MARION COUNTY,0,1319751.32,0,0,1319751.32,1427854.8,0,0,0,0,29.006342,-82.005463,Residential,Masonry,1
,665027,FL,MARION COUNTY,0,637386.87,0,0,637386.87,496320.41,0,0,0,0,29.00362,-81.98271,Residential,Masonry,3
,710110,FL,MARION COUNTY,1938150,1938150,1938150,1938150,1938150,2860883.83,0,0,0,0,28.9985,-82.0207,Commercial,Reinforced Masonry,4
,787035,FL,MARION COUNTY,0,137493.04,0,0,137493.04,133085.84,0,0,0,0,28.981775,-82.119911,Residential,Wood,3
,635018,FL,MARION COUNTY,0,1167154.47,0,0,1167154.47,1297082.1,0,0,0,0,28.9985,-82.0207,Residential,Masonry,3
,128356,FL,MARION COUNTY,0,1795622.26,0,0,1795622.26,1730800.29,0,0,0,0,29.0248,-82.0216,Residential,Masonry,1
,374675,FL,LEVY COUNTY,0,422869.04,0,0,422869.04,638936.52,0,0,0,0,29.033354,-82.703575,Residential,Masonry,3
,529084,FL,LEVY COUNTY,0,492561.63,0,0,492561.63,774543.31,0,0,0,0,29.030426,-82.720619,Residential,Masonry,1
,956085,FL,LEVY COUNTY,0,15375.02,0,0,15375.02,24453.65,0,0,0,0,29.035879,-82.699211,Residential,Wood,3
,277726,FL,LEVY COUNTY,0,172267.51,0,0,172267.51,253172.43,0,0,0,0,29.035879,-82.699211,Residential,Wood,3
,292676,FL,LEVY COUNTY,0,25699.84,0,0,25699.84,33466.59,0,0,0,0,29.035879,-82.699211,Residential,Wood,3
,397896,FL,LEVY COUNTY,0,130182.61,0,0,130182.61,143649.35,0,0,0,0,29.035879,-82.699211,Residential,Wood,3
,433320,FL,LEVY COUNTY,0,140282.99,0,0,140282.99,223060.89,0,0,0,0,29.035879,-82.699211,Residential,Wood,3
,131768,FL,HILLSBOROUGH COUNTY,0,243290.39,0,0,243290.39,282898.06,0,0,0,0,28.150801,-82.4617,Residential,Wood,5
,123660,FL,HERNANDO COUNTY,0,5670000,0,5670000,5670000,4676752.08,0,283500,0,0,28.57721,-82.37843,Commercial,Reinforced Masonry,1
,954475,FL,HERNANDO COUNTY,1163339.1,1163339.1,1163339.1,1163339.1,1163339.1,1672567.52,0,0,0,0,28.55531,-82.38201,Residential,Masonry,1
,642105,FL,HERNANDO COUNTY,767250,767250,767250,767250,767250,662664.62,0,0,0,0,28.49291,-82.30334,Residential,Masonry,1
,145929,FL,HERNANDO COUNTY,364645.8,364645.8,364645.8,364645.8,364645.8,564016.62,0,0,0,0,28.55441,-82.3883,Residential,Masonry,1
,680901,FL,HERNANDO COUNTY,207918,207918,207918,207918,207918,305242.75,0,0,0,0,28.54266,-82.39852,Residential,Wood,1
,717287,FL,HERNANDO COUNTY,189540,189540,189540,189540,189540,212263.57,0,0,0,0,28.63461,-82.36364,Residential,Wood,1
,803042,FL,HERNANDO COUNTY,0,3263197.5,0,3263197.5,3263197.5,2650623.54,0,0,0,0,28.595724,-82.400739,Commercial,Reinforced Masonry,1
,338592,FL,HERNANDO COUNTY,0,5449294.8,0,5449294.8,5449294.8,7307831.28,0,0,0,0,28.595724,-82.400739,Commercial,Reinforced Masonry,1
,197264,FL,HERNANDO COUNTY,0,29250,0,29250,29250,27626.3,0,0,0,0,28.595724,-82.400739,Residential,Wood,1
,449669,FL,HERNANDO COUNTY,252000,252000,252000,252000,252000,355209.62,0,0,0,0,28.55694,-82.38789,Residential,Wood,1
,311776,FL,HERNANDO COUNTY,22500,22500,22500,22500,22500,21573,0,0,0,0,28.5567,-82.387779,Residential,Wood,1
,159179,FL,HERNANDO COUNTY,0,1308828.28,0,0,1308828.28,1566667.45,0,0,0,0,28.541052,-82.403625,Residential,Masonry,1
,662389,FL,HERNANDO COUNTY,7229700,7229700,7229700,7229700,7229700,9810000,0,361485,0,0,28.55601,-82.38744,Commercial,Reinforced Masonry,1
,168915,FL,HERNANDO COUNTY,640800,640800,640800,640800,640800,548789.45,0,32040,0,0,28.55517,-82.387833,Residential,Masonry,1
,843573,FL,HERNANDO COUNTY,409500,409500,409500,409500,409500,421195.32,0,20475,0,0,28.55367,-82.39174,Residential,Masonry,1
,306551,FL,HERNANDO COUNTY,229500,229500,229500,229500,229500,281298.15,0,11475,0,0,28.55367,-82.39174,Residential,Wood,1
,775588,FL,HERNANDO COUNTY,40500,40500,40500,40500,40500,35757.45,0,2025,0,0,28.55601,-82.38744,Residential,Wood,1
,206463,FL,HERNANDO COUNTY,22500,22500,22500,22500,22500,29925,0,1125,0,0,28.541126,-82.44323,Residential,Wood,3
,163851,FL,HERNANDO COUNTY,130402.8,130402.8,0,0,130402.8,156722,0,0,0,0,28.533934,-82.407578,Residential,Wood,1
,334281,FL,HERNANDO COUNTY,325028.7,325028.7,0,0,325028.7,266502.73,0,0,0,0,28.600019,-82.365601,Residential,Wood,3
,369119,FL,HERNANDO COUNTY,209363.4,209363.4,0,0,209363.4,316678.05,0,0,0,0,28.5317,-82.32688,Residential,Wood,1
,396619,FL,HERNANDO COUNTY,194976.9,194976.9,0,0,194976.9,220050.93,0,0,0,0,28.555607,-82.378609,Residential,Wood,3
,928632,FL,HERNANDO COUNTY,243239.4,243239.4,0,0,243239.4,260257.4,0,0,0,0,28.49509,-82.32162,Residential,Wood,3
,478408,FL,HERNANDO COUNTY,1782000,1782000,1782000,1782000,1782000,1519632.58,0,89100,0,0,28.53328,-82.40634,Residential,Masonry,1
,458885,FL,HERNANDO COUNTY,11610000,11610000,11610000,11610000,11610000,12600000,0,0,0,0,28.53517,-82.40592,Commercial,Reinforced Concrete,1
,535669,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,220781.85,0,0,0,0,28.552385,-82.377464,Residential,Wood,1
,294389,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,129886.78,0,0,0,0,28.552368,-82.377388,Residential,Wood,1
,789362,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,193647.41,0,0,0,0,28.552004,-82.377388,Residential,Wood,1
,973760,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,211855.92,0,0,0,0,28.551882,-82.377388,Residential,Wood,1
,417431,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,166030.38,0,0,0,0,28.55164,-82.377396,Residential,Wood,1
,636284,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,204565.01,0,0,0,0,28.5614,-82.3793,Residential,Wood,4
,851320,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,128715.74,0,0,0,0,28.551298,-82.377747,Residential,Wood,1
,584050,FL,HERNANDO COUNTY,0,320782.3,0,0,320782.3,494723.3,0,0,0,0,28.551207,-82.378006,Residential,Wood,1
,346698,FL,HERNANDO COUNTY,0,224762.53,0,0,224762.53,219008.61,0,0,0,0,28.55077,-82.379227,Residential,Wood,1
,727088,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,167998.52,0,0,0,0,28.551435,-82.378105,Residential,Wood,1
,349890,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,164125.8,0,0,0,0,28.55135,-82.37822,Residential,Wood,1
,802811,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,199625.7,0,0,0,0,28.551275,-82.378456,Residential,Wood,1
,275915,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,178907.66,0,0,0,0,28.55237,-82.379257,Residential,Wood,1
,880170,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,183750.23,0,0,0,0,28.55246,-82.379005,Residential,Wood,1
,395193,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,211006.52,0,0,0,0,28.55246,-82.378937,Residential,Wood,1
,140188,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,153080.85,0,0,0,0,28.55246,-82.378868,Residential,Wood,1
,144185,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,154929.52,0,0,0,0,28.552462,-82.378769,Residential,Wood,1
,347848,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,182750.31,0,0,0,0,28.552462,-82.378662,Residential,Wood,1
,516668,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,105460.94,0,0,0,0,28.552462,-82.378632,Residential,Wood,1
,763326,FL,HERNANDO COUNTY,0,156773.53,0,0,156773.53,223806.76,0,0,0,0,28.552462,-82.378563,Residential,Wood,1
,726272,FL,HERNANDO COUNTY,0,144727.15,0,0,144727.15,126783.16,0,0,0,0,28.552462,-82.378304,Residential,Wood,1
,817013,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,164631.52,0,0,0,0,28.552462,-82.378372,Residential,Wood,1
,275652,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,97310.25,0,0,0,0,28.55242,-82.378883,Residential,Wood,1
,129631,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,145768.82,0,0,0,0,28.551201,-82.378151,Residential,Wood,1
,650962,FL,HERNANDO COUNTY,0,125999.94,0,0,125999.94,153243.01,0,0,0,0,28.551249,-82.378166,Residential,Wood,1
,966272,FL,HERNANDO COUNTY,0,225238.37,0,0,225238.37,243270.5,0,0,0,0,28.552361,-82.378998,Residential,Wood,1
,800412,FL,HERNANDO COUNTY,0,299700,0,299700,299700,406400.99,0,14985,0,0,28.48016,-82.47351,Residential,Wood,1
,420731,FL,HERNANDO COUNTY,121680,121680,121680,121680,121680,91230.8,0,2433.6,0,0,28.460157,-82.447464,Residential,Wood,1
,596049,FL,HERNANDO COUNTY,203643,203643,0,0,203643,310551.09,0,0,0,0,28.54896,-82.381185,Residential,Wood,1
,552791,FL,HERNANDO COUNTY,0,10620000,0,0,10620000,15030000,0,0,0,0,28.49821,-82.59021,Commercial,Reinforced Concrete,1
,827047,FL,HERNANDO COUNTY,0,29250,0,29250,29250,42551.26,0,0,0,0,28.4446,-82.63391,Residential,Wood,3
,102773,FL,HERNANDO COUNTY,1091133,1091133,1091133,1091133,1091133,1774793.29,0,0,0,0,28.450989,-82.596146,Residential,Masonry,1
,921385,FL,HERNANDO COUNTY,0,1216758.66,0,0,1216758.66,1791974.02,0,0,0,0,28.456907,-82.627472,Residential,Masonry,1
,668211,FL,HERNANDO COUNTY,0,1018940.32,0,0,1018940.32,782593.04,0,0,0,0,28.48615,-82.60573,Residential,Masonry,1
,284451,FL,HERNANDO COUNTY,0,992897.55,0,0,992897.55,913257.24,0,0,0,0,28.49714,-82.59303,Residential,Masonry,1
,914456,FL,HERNANDO COUNTY,0,384331.5,0,384331.5,384331.5,526060.27,0,0,0,0,28.4517,-82.599236,Residential,Masonry,1
,597581,FL,HERNANDO COUNTY,0,2585732.43,0,0,2585732.43,2868053.04,0,0,0,0,28.49411,-82.59757,Commercial,Reinforced Masonry,1
,502696,FL,HERNANDO COUNTY,0,90000,0,90000,90000,93372.48,0,1800,0,0,28.49359,-82.58592,Residential,Wood,4
,144095,FL,HERNANDO COUNTY,0,44889.18,0,0,44889.18,33484.01,0,0,0,0,28.53473,-82.62809,Residential,Wood,1
,253833,FL,HERNANDO COUNTY,0,320036.25,0,0,320036.25,418761.03,0,0,0,0,28.45567,-82.63017,Residential,Wood,1
,832709,FL,HERNANDO COUNTY,0,7869433.77,0,0,7869433.77,8543844.24,0,0,0,0,28.44397,-82.63621,Commercial,Reinforced Masonry,3
,711544,FL,HERNANDO COUNTY,0,0,0,44820,44820,45708.56,0,0,0,0,28.517235,-82.599525,Residential,Wood,1
,693929,FL,HERNANDO COUNTY,3672064.8,0,3672064.8,3672064.8,3672064.8,2857714.66,0,0,0,0,28.44081,-82.54447,Commercial,Reinforced Masonry,1
,443457,FL,HERNANDO COUNTY,684180,684180,684180,684180,684180,1004086.15,0,0,0,0,28.45414,-82.56438,Residential,Masonry,1
,658492,FL,HERNANDO COUNTY,67500,67500,67500,67500,67500,65349.59,0,0,0,0,28.45414,-82.56438,Residential,Wood,1
,399942,FL,HERNANDO COUNTY,0,10530000,0,0,10530000,16920000,0,0,0,0,28.493713,-82.544029,Commercial,Reinforced Concrete,1
,142018,FL,HERNANDO COUNTY,0,202500,0,202500,202500,283662,0,6075,0,0,28.434349,-82.555428,Residential,Wood,1
,428537,FL,HERNANDO COUNTY,225000,225000,225000,225000,225000,212284.8,0,0,0,0,28.436235,-82.540886,Residential,Wood,1
,702418,FL,HERNANDO COUNTY,136080,136080,136080,136080,136080,207452.87,0,6804,0,0,28.479225,-82.486397,Residential,Wood,1
,943626,FL,HERNANDO COUNTY,72000,72000,72000,72000,72000,95406.34,0,3600,0,0,28.479225,-82.486397,Residential,Wood,1
,600096,FL,HERNANDO COUNTY,72000,72000,72000,72000,72000,73084.03,0,3600,0,0,28.479225,-82.486397,Residential,Wood,1
,728297,FL,HERNANDO COUNTY,413081.1,413081.1,413081.1,413081.1,413081.1,499986.75,0,0,0,0,28.479225,-82.486397,Residential,Masonry,1
,543411,FL,HERNANDO COUNTY,1318793.4,1318793.4,1318793.4,1318793.4,1318793.4,1890812.12,0,0,0,0,28.47864,-82.48531,Residential,Masonry,1
,316277,FL,HERNANDO COUNTY,300307.5,300307.5,300307.5,300307.5,300307.5,214015.94,0,0,0,0,28.52926,-82.51223,Residential,Wood,1
,582783,FL,HERNANDO COUNTY,113248.8,113248.8,113248.8,113248.8,113248.8,110629.58,0,0,0,0,28.52261,-82.50886,Residential,Wood,1
,211769,FL,HERNANDO COUNTY,0,4976029.8,0,4976029.8,4976029.8,8438311.53,0,0,0,0,28.435608,-82.548424,Commercial,Reinforced Masonry,1
,692342,FL,HERNANDO COUNTY,0,4179634.2,0,4179634.2,4179634.2,4169979.24,0,0,0,0,28.46143,-82.536003,Commercial,Reinforced Masonry,1
,327610,FL,HERNANDO COUNTY,0,5658822.9,0,5658822.9,5658822.9,7235201.2,0,0,0,0,28.461382,-82.535805,Commercial,Reinforced Masonry,1
,427163,FL,HERNANDO COUNTY,0,1176810.3,0,1176810.3,1176810.3,1508482.51,0,0,0,0,28.461353,-82.535675,Residential,Masonry,1
,669842,FL,HERNANDO COUNTY,1188900,1188900,1188900,1188900,1188900,1502791,0,59445,0,0,28.480392,-82.488518,Residential,Masonry,3
,199501,FL,HERNANDO COUNTY,341345.7,341345.7,0,0,341345.7,301319.5,0,0,0,0,28.51311,-82.51797,Residential,Wood,1
,469409,FL,HERNANDO COUNTY,0,997585.56,0,0,997585.56,1413155.76,0,0,0,0,28.47889,-82.48739,Residential,Masonry,1
,237986,FL,HERNANDO COUNTY,0,5483718.52,0,0,5483718.52,5151185.83,0,0,0,0,28.53032,-82.48307,Commercial,Reinforced Masonry,1
,522546,FL,HERNANDO COUNTY,0,19800,0,19800,19800,29578.35,0,990,0,0,28.45428,-82.53789,Residential,Wood,1
,782727,FL,HERNANDO COUNTY,0,669072.64,0,0,669072.64,523750.06,0,0,0,0,28.49621,-82.50008,Residential,Masonry,1
,935784,FL,HERNANDO COUNTY,980874,980874,980874,980874,980874,1369202.02,0,49043.7,0,0,28.53278,-82.512,Residential,Masonry,1
,353989,FL,HERNANDO COUNTY,0,1804500,0,1804500,1804500,2074972.9,0,0,0,0,28.47875,-82.4831,Commercial,Reinforced Masonry,1
,244450,FL,HERNANDO COUNTY,0,56113.2,0,0,56113.2,75943.6,0,0,0,0,28.50289,-82.49664,Residential,Wood,3
,866297,FL,HERNANDO COUNTY,0,336679.17,0,0,336679.17,255311.9,0,0,0,0,28.49659,-82.50607,Residential,Wood,3
,691272,FL,HERNANDO COUNTY,0,47258.53,0,0,47258.53,71786.66,0,0,0,0,28.49265,-82.5072,Residential,Wood,3
,278683,FL,HERNANDO COUNTY,0,9893.88,0,0,9893.88,9612.1,0,0,0,0,28.49265,-82.5072,Residential,Wood,3
,241639,FL,HERNANDO COUNTY,0,184500,0,184500,184500,244425.6,0,3690,0,2250,28.484358,-82.543549,Residential,Wood,1
,798028,FL,PASCO COUNTY,0,365150.39,0,0,365150.39,434355.15,0,0,0,0,28.375521,-82.540527,Residential,Masonry,3
,849703,FL,PASCO COUNTY,0,365150.39,0,0,365150.39,436887.83,0,0,0,0,28.375521,-82.540527,Residential,Masonry,3
,400596,FL,PASCO COUNTY,0,416630.39,0,0,416630.39,635914.62,0,0,0,0,28.375521,-82.540527,Residential,Masonry,3
,498333,FL,PASCO COUNTY,0,416630.39,0,0,416630.39,357035.57,0,0,0,0,28.375521,-82.540527,Residential,Masonry,3
,200906,FL,PASCO COUNTY,0,416630.39,0,0,416630.39,448027.65,0,0,0,0,28.375521,-82.540527,Residential,Masonry,3
,846463,FL,PASCO COUNTY,0,654590.39,0,0,654590.39,673367.31,0,0,0,0,28.375521,-82.540527,Residential,Masonry,3
,413056,FL,PASCO COUNTY,0,314660.39,0,0,314660.39,297361.62,0,0,0,0,28.375521,-82.540527,Residential,Wood,3
,692655,FL,PASCO COUNTY,0,413858.39,0,0,413858.39,447809.26,0,0,0,0,28.384655,-82.553108,Residential,Masonry,1
,523839,FL,PASCO COUNTY,0,686990.39,0,0,686990.39,968689.42,0,0,0,0,28.384655,-82.553108,Residential,Masonry,1
,121710,FL,PASCO COUNTY,0,343415.39,0,0,343415.39,275906.1,0,0,0,0,28.384655,-82.553108,Residential,Wood,1
,531059,FL,PASCO COUNTY,0,5912024.99,0,0,5912024.99,6555253.3,0,0,0,0,28.36465,-82.56137,Commercial,Reinforced Masonry,1
,361336,FL,PASCO COUNTY,617580,617580,617580,617580,617580,704337.64,0,0,0,0,28.38511,-82.55329,Residential,Masonry,1
,579635,FL,PASCO COUNTY,0,1549620,0,1549620,1549620,2584248.59,0,77481,0,0,28.42008,-82.54955,Residential,Masonry,1
,805116,FL,PASCO COUNTY,0,727830,0,727830,727830,992519.94,0,36391.5,0,0,28.42008,-82.54955,Residential,Masonry,1
,574550,FL,PASCO COUNTY,0,1225170,0,1225170,1225170,1023673.64,0,61258.5,0,0,28.42008,-82.54955,Residential,Masonry,1
,309310,FL,PASCO COUNTY,0,2257380,0,2257380,2257380,2531425.93,0,112869,0,0,28.42008,-82.54955,Commercial,Reinforced Masonry,1
,542637,FL,PASCO COUNTY,0,1357290,0,1357290,1357290,1499381.98,0,67864.5,0,0,28.42008,-82.54955,Residential,Masonry,1
,250946,FL,PASCO COUNTY,0,7602660,0,7602660,7602660,10260000,0,380133,0,0,28.42008,-82.54955,Commercial,Reinforced Masonry,1
,323048,FL,PASCO COUNTY,0,21542.4,0,21542.4,21542.4,26676.56,0,0,0,0,28.42008,-82.54955,Residential,Wood,1
,443485,FL,PASCO COUNTY,0,25200,0,25200,25200,25655.62,0,1260,0,0,28.41996,-82.47026,Residential,Wood,1
,319930,FL,HERNANDO COUNTY,0,29970000,0,0,29970000,50040000,0,0,0,0,28.53207,-82.51709,Commercial,Reinforced Concrete,1
,474780,FL,HERNANDO COUNTY,0,160143.57,0,0,160143.57,269689.78,0,0,0,0,28.53207,-82.51709,Residential,Wood,1
,207328,FL,HERNANDO COUNTY,0,5670000,0,5670000,5670000,5319503.28,0,283500,0,0,28.53242,-82.52497,Commercial,Reinforced Masonry,1
,283789,FL,HERNANDO COUNTY,0,2089800,0,2089800,2089800,1575061.36,0,0,0,0,28.52449,-82.557953,Commercial,Reinforced Masonry,1
,227933,FL,HERNANDO COUNTY,0,5433684.59,0,0,5433684.59,6356775.23,0,0,0,0,28.53196,-82.50755,Commercial,Reinforced Masonry,1
,523587,FL,HERNANDO COUNTY,1465146,1465146,1465146,1465146,1465146,2323648.3,0,73257.3,0,0,28.53424,-82.5095,Residential,Masonry,1
,759005,FL,HERNANDO COUNTY,1016706.6,1016706.6,1016706.6,1016706.6,1016706.6,1401981.47,0,0,0,0,28.567917,-82.55896,Residential,Masonry,3
,447115,FL,HERNANDO COUNTY,22500,22500,22500,22500,22500,30067.2,0,1125,0,0,28.533319,-82.534676,Residential,Wood,1
,824182,FL,HERNANDO COUNTY,0,455811.53,0,0,455811.53,626926.82,0,0,0,0,28.55331,-82.49777,Residential,Masonry,1
,147194,FL,HERNANDO COUNTY,0,149283.25,0,0,149283.25,191063.45,0,0,0,0,28.55331,-82.49777,Residential,Wood,1
,998388,FL,HERNANDO COUNTY,0,89072.34,0,0,89072.34,145820.33,0,0,0,0,28.5494,-82.5306,Residential,Wood,4
,743803,FL,HERNANDO COUNTY,0,14928.33,0,0,14928.33,11780.91,0,0,0,0,28.553265,-82.49921,Residential,Wood,4
,300787,FL,HERNANDO COUNTY,81000,81000,81000,81000,81000,134757.43,1620,4050,0,0,28.533319,-82.534676,Residential,Wood,1
,463464,FL,HERNANDO COUNTY,171900000,171900000,171900000,171900000,171900000,125100000,0,0,0,0,28.533319,-82.534676,Commercial,Steel Frame,1
,399613,FL,HERNANDO COUNTY,7162200,7162200,7162200,7162200,7162200,5920238.71,143244,358110,0,0,28.53428,-82.52834,Commercial,Reinforced Masonry,1
,699256,FL,HERNANDO COUNTY,0,1468064.89,0,0,1468064.89,2429199.64,0,0,0,0,28.53439,-82.50025,Residential,Masonry,1
,818930,FL,HERNANDO COUNTY,0,615141.68,0,0,615141.68,895508.49,0,0,0,0,28.533545,-82.509094,Residential,Masonry,1
,279729,FL,HERNANDO COUNTY,0,108000,0,108000,108000,82900.8,0,2160,0,0,28.5494,-82.5306,Residential,Wood,1
,789217,FL,HERNANDO COUNTY,184246.2,184246.2,0,0,184246.2,256469.24,0,0,0,0,28.62237,-82.55087,Residential,Wood,3
,812308,FL,HERNANDO COUNTY,353845.8,353845.8,0,0,353845.8,523512.03,0,0,0,0,28.59118,-82.4768,Residential,Wood,1
,328157,FL,HERNANDO COUNTY,225361.8,225361.8,0,0,225361.8,233214.76,0,0,0,0,28.66475,-82.5512,Residential,Wood,3
,251733,FL,PASCO COUNTY,0,1155305.39,0,0,1155305.39,1884903.84,0,0,0,0,28.305046,-82.484833,Residential,Masonry,1
,891255,FL,PASCO COUNTY,442780.2,442780.2,0,0,442780.2,556853.66,0,0,0,0,28.323059,-82.420731,Residential,Masonry,1
,150579,FL,PASCO COUNTY,0,280565.98,0,0,280565.98,307697.83,0,0,0,0,28.288691,-82.478058,Residential,Wood,1
,737991,FL,PASCO COUNTY,0,33667.92,0,0,33667.92,50385.52,0,0,0,0,28.288691,-82.478058,Residential,Wood,1
,623833,FL,PASCO COUNTY,0,3036509.46,0,0,3036509.46,4841167.76,0,0,0,0,28.274195,-82.473984,Commercial,Reinforced Masonry,3
,800566,FL,PASCO COUNTY,0,202007.5,0,0,202007.5,330641.44,0,0,0,0,28.274195,-82.473984,Residential,Wood,3
,897471,FL,PASCO COUNTY,0,674588.39,0,0,674588.39,1249472.61,0,0,0,0,28.21668,-82.49089,Residential,Masonry,1
,524323,FL,PASCO COUNTY,0,1368830.39,0,0,1368830.39,2238686.51,0,0,0,0,28.21668,-82.49089,Residential,Masonry,1
,823974,FL,PASCO COUNTY,0,1265400.59,0,0,1265400.59,1953943.01,0,0,0,0,28.2578,-82.47605,Residential,Masonry,1
,495242,FL,PASCO COUNTY,0,366172.79,0,0,366172.79,476880,0,0,0,0,28.21668,-82.49089,Residential,Masonry,1
,270345,FL,PASCO COUNTY,0,1736611.79,0,0,1736611.79,1513457.17,0,0,0,0,28.30248,-82.49598,Residential,Masonry,1
,528388,FL,PASCO COUNTY,0,576775.49,0,0,576775.49,698422.05,0,0,0,0,28.30248,-82.49598,Residential,Masonry,1
,566069,FL,PASCO COUNTY,203400,203400,203400,203400,203400,186447.83,0,0,0,0,28.24776,-82.46373,Residential,Wood,1
,709197,FL,PASCO COUNTY,15390000,15390000,0,0,15390000,21870000,0,0,0,0,28.25734,-82.47247,Commercial,Reinforced Concrete,1
,301066,FL,PASCO COUNTY,0,1677150,0,1677150,1677150,1509284.06,0,83857.5,0,0,28.262531,-82.476471,Residential,Masonry,1
,428772,FL,PASCO COUNTY,0,19350000,0,19350000,19350000,20520000,0,967941,0,0,28.262924,-82.479866,Commercial,Reinforced Concrete,1
,748823,FL,PASCO COUNTY,0,37044,0,37044,37044,46575.42,0,1852.2,0,0,28.262924,-82.479866,Residential,Wood,1
,412407,FL,PASCO COUNTY,0,3230820,0,3230820,3230820,3222584.64,0,161541,0,0,28.262924,-82.479866,Commercial,Reinforced Masonry,1
,607349,FL,PASCO COUNTY,0,73710,0,73710,73710,75253.19,0,3685.5,0,0,28.262924,-82.479866,Residential,Wood,1
,384395,FL,PASCO COUNTY,0,392310,0,392310,392310,534891.15,0,19615.5,0,0,28.262924,-82.479866,Residential,Masonry,1
,317684,FL,PASCO COUNTY,0,1628640,0,1628640,1628640,1631530.84,0,81432,0,0,28.2461,-82.4989,Residential,Masonry,4
,985889,FL,PASCO COUNTY,0,85593.6,0,85593.6,85593.6,83418.84,0,0,0,0,28.2461,-82.4989,Residential,Wood,4
,916219,FL,PASCO COUNTY,0,755325,0,755325,755325,604573.46,0,0,0,0,28.2461,-82.4989,Residential,Masonry,4
